User Name,Time,Tweet,User Location,Retweeted Count,Favorited Count,Replied
AllianceCREAdv,2019-11-04 21:13:00,Do you think there are too many student housing options at each university? #college #CRE #student ,Chicago,0,0,NaN
WoshDraws,2019-11-04 21:13:00,Just sell the country,woshdraws@gmail.com,0,0,NaN
3harmaney,2019-11-04 21:13:01,RT @Rapsoulofficia1: #saveksu ,Abuja,0,0,NaN
forgetyoutwice,2019-11-04 21:13:01,I just entered #TheSims4 #DiscoverUniversity giveaway by @Pixelade  #PixeladeGiveaway,twiceland / spain / vzla,0,0,NaN
vrizz52,2019-11-04 21:13:01,RT @J0SHD1AZ: Beyond blessed and humbled to announce that I have received an offer from North Carolina Central University.  #EaglePride #Ea ,"Brooklyn, NY",0,0,NaN
TheNCCAA,2019-11-04 21:13:02,"Congratulations to Javon Wilson of Warner University, #NCCAAFootball (Offensive) Student-Athlete of the Week!  ","Greenville, South Carolina",0,0,NaN
93MariposaM7,2019-11-04 21:13:02,"RT @zzkisakizz: Despite the relationship between Korea and Japan today, my admiration for Jaejoong deepened because of how much he still lo ",NaN,0,0,NaN
heura_juny,2019-11-04 21:13:02,Algun dia ho veurem en directe oi @jcleonercilla @moliverbonet   #tardor #Autumn #colors ;;T hi apuntes tamb  ,NaN,0,0,NaN
AJSolberg,2019-11-04 21:13:03,"RT @humourme1234: Major? Not really.... just another right wing sectarian group. So Canada has the PPC, CPC, ICCSC, UPC, Wexit, Bloc, and C ",Calgary,0,0,NaN
johnmannella,2019-11-04 21:13:03,But all of the taps say  lead tested ?,Toronto,0,0,NaN
CanadianYYZ,2019-11-04 21:13:03,RT @EcoSenseNow: The government of Canada will force the province of Alberta to shut its 12 coal plants by 2030. They produce 50% of Albert ,"Ontario, Canada",0,0,NaN
alexcerne,2019-11-04 21:13:03,"RT @EmmMacfarlane: Of course, Canada doesn't have fiscally conservative parties, it has fiscally conservative moments, such as the 1995 fed ",Grande Prairie,0,0,NaN
bankedits,2019-11-04 21:13:03,Ontario PC Youth Association Wikipedia article edited anonymously from Royal Bank of Canada  ,NaN,0,0,NaN
Raymondjhay1,2019-11-04 21:13:04,RT @scandalph69: NATIONAL UNIVERSITY REPRESENT! ,"Manila City, National Capital ",0,0,NaN
c00lmbb,2019-11-04 21:13:04,RT @its_hme: BRO WHAT THE FVCK SOMEONE PUT UP POSTERS AROUND MY UNI CAMPUS ABOUT WONHO FKCKGIVIFKDIV UNIVERSITY MBB WHERE YALL AT I WANNA B ,  190713,0,0,NaN
kingofcorley,2019-11-04 21:13:04,"RT @VehiculePress: .@sachikomurakami (just added), Jim Johnstone, @MaracleLee, @canisialu, @janetmarieroger, @IngridRuthig &amp; @MoezSurani ar ","Toronto, Ontario",0,0,NaN
TheRoyalLibrary,2019-11-04 21:13:05,"RT @PeelSchools: It's Treaty Recognition Week. This week and always, we recognize, learn and honour the history, culture, contributions &amp; p ","Brampton, Ontario",0,0,NaN
kurtebrewer,2019-11-04 21:13:05,RT @moonbryan: My daughter @katiemoon96 is quoted in this article.  Way to go Katie! ,NaN,0,0,NaN
3harmaney,2019-11-04 21:13:05,RT @LabaranYusuf5: They've been a continuous killings in Kogi state University yet the management did not do anything about it.;#saveksu ht ,Abuja,0,0,NaN
PrinceNard_,2019-11-04 21:13:05,RT @xmiabia: I hate to say it I hope I don t sound ridiculous I don t know who this bird is. Sorry to this bird. ,D(M)V,0,0,NaN
Willie_Dutch,2019-11-04 21:13:05,"Call me crazy, but I've got a feeling that those in attendance won't continue the proud American tradition of booin  ",Deep Ellum   West Loop,0,0,NaN
MarieElevates,2019-11-04 21:13:05,Crimes(Rowan University) are added to the campus blotter despite local police being called. I want to see the camer  ,"Trenton, NJ",0,0,NaN
Niigaanwewidam,2019-11-04 21:13:06,RT @Pam_Palmater: Please watch this video fr @UnistotenCamp it is heartbreaking to watch native lands be invaded by heavily armed police &amp; ,Manitoba,0,0,NaN
Pok8Rok8,2019-11-04 21:13:06,RT @quakes99: Bargain hunting for #uranium #stocks? Bloomberg Consensus Estimates can help you identify deeply mis-priced #investment oppo ,Toronto,0,0,NaN
Moe_Krista,2019-11-04 21:13:06,RT @alyssakeptner: I am extremely excited and humbled to announce that I have committed to Trine University to study Chemical Engineering a ,NaN,0,0,NaN
AndrewVC27,2019-11-04 21:13:06,"RT @Puglaas: To my dear friend, @ElizabethMay... Gilakas la 4 your service as the leader of the @CanadianGreens. I know your passion, deter ","Toronto, Ontario, Canada",0,0,NaN
micvgguk,2019-11-04 21:13:06,"RT @walnutwriter: Taehyung transfers to Seoul University, he hopes he can finally build a life for himself. His rude roommate shatters thos ",~Fan account~,0,0,NaN
xoimanic,2019-11-04 21:13:06,RT @TyishaWSB: A Clark Atlanta University student vanished on Wednesday from her near-campus apartment &amp; now her family &amp; police are search ,"Maryland, USA",0,0,NaN
CARLALROLLI,2019-11-04 21:13:07,RT @ani5_a: University really fucks with your mental health. Check on your friends. Some are really going through it and have no one to tal ,NaN,0,0,NaN
smol_bish,2019-11-04 21:13:07,"RT @sugamonday: hate tweets like this. success is relative. your success could be going to university, getting your own place, getting a jo ",NaN,0,0,NaN
VVSaichek,2019-11-04 21:13:05,"RT @atrupar: he's just going to keep going to various sporting events until he gets cheered, isn't he? ",T.A R.D.I.S.,0,0,NaN
elcolegiohgo,2019-11-04 21:13:08,Como parte de las actividades de la 6  Jornada Internacional de Paisajes Patrimoniales  Los Paisajes Rurales en Am  ,"Pachuca de Soto, Hidalgo",0,0,NaN
jacobmgalvan,2019-11-04 21:13:08,RT @DemetriusHarmon: Philadelphia 76er Tobias Harris in a You Matter University crewneck ,Detroit,0,0,NaN
MRBUMPERMAN,2019-11-04 21:13:08,RT @plaroch: Justin Trudeau veut rapatrier des islamistes au Canada ????? Honte ! Honte ! Ces assassins n'ont plus aucun droit ! ,canada quebec montreal,0,0,NaN
airamanalo_,2019-11-04 21:13:08,RT @hemoglebin: This university never fails to make me feel like a piece of shit 24/7,uplb | w,0,0,NaN
GlasgowAlbum,2019-11-04 21:13:09,RT @jamesmacm: Another shout out for this. JM MLitt in Sacred Music at University of St Andrews  via @YouTube,Glasgow,0,0,NaN
mary_lococo,2019-11-04 21:13:09,RT @SaskLass: They look more like Santa s Little Helpers!   ,"Ontario, Canada",0,0,NaN
alive2thrive1,2019-11-04 21:13:09,"RT @JamesMelville: Denmark pays its students $1,000 a month to go to university and charge no tuition fees. Students are seen as an investm ","West Midlands, England",0,0,NaN
chynastrology,2019-11-04 21:13:09,a lot of people on twitter really have degrees from I Made That Up University and make use of it everyday,world-making,0,0,NaN
tleehumphrey,2019-11-04 21:13:10,The time is right for Canada to join the US or you can kiss what s left of our economy goodbye from forestry to oil  ,"Calgary, Alberta",0,0,NaN
wtfiscrackin,2019-11-04 21:13:10,Indigenous UA students demand apology after university president s remarks  ,NaN,0,0,NaN
StearnsFosterCA,2019-11-04 21:13:10,"RT @VeteransENG_CA: On November 11, I remember Canada s Veterans by: ;#CanadaRemembers",Canada,0,0,NaN
coolfrancess,2019-11-04 21:13:10,RT @urchilla01: LMAO nwanne lemme tell you a little bit about the igbo man/boy. I have a friend who was my primary school classmate. When h ,Lagos,0,0,NaN
iwasattacked,2019-11-04 21:13:11,WHY ISNT THAT MY UNI,Eine Stadt voller Affen,0,0,NaN
NdajaS,2019-11-04 21:13:11,RT @ladesi4012: Bethune-Cookman University ,"Jacksonville , Fl ",0,0,NaN
HyeAika5,2019-11-04 21:13:11,"RT @Yoongimiaux: Me, leaving my house, job and university and selling everything just to go to Korea and give Wonho a big ass HUG 'cause he ",Quito-Ecuador,0,0,NaN
sandford185,2019-11-04 21:13:11,"@JustinTrudeau @ElizabethMay Encana moves to the USA not a word. You're the worst PM in history, Canada sure got wh  ",NaN,0,0,1191450212969205760
CQCD_Express,2019-11-04 21:13:11,"Une croissance sans pr c dent pour l' conomie de seconde main au Canada, selon la 5 me  dition de l'Indice Kijiji d  ","Montr al, Qu bec",0,0,NaN
BamaKdub,2019-11-04 21:13:11,@Greg_Byrne please don't give #45 a light show. He doesn't deserve it and doesn't represent our university values.,"Charlotte, NC",0,0,NaN
zemininotgemini,2019-11-04 21:13:11,"RT @jehronp: This is actually very true in most cases ... a PWI may be  ranked  higher in education, but your experience as a person of col ",NaN,0,0,NaN
Abims101,2019-11-04 21:13:12,"RT @VeniceSanders: My teammate Aniah Blanchard is missing.  She's 19 yrs old and goes to Auburn University in Auburn, Alabama.  She drives ","Lagos, Nigeria",0,0,NaN
just_mice33,2019-11-04 21:13:12,RT @DianeMariePosts: Five myths about the Canada Pension Plan debunked  via @torontostar #cdnpoli,Prairies Canada ,0,0,NaN
TurboBurpo,2019-11-04 21:13:13,"""Union treasurer gives anti-union ding-dongs a talking point about how it's bad for a union to do the thing a union  ",Vancouver ,0,0,NaN
__unconstructed,2019-11-04 21:13:13,RT @Young__Simbaaa: Come to Bethune Cookman University SABchella  PLEASEEEE ,NaN,0,0,NaN
quintuple_axel,2019-11-04 21:13:13,RT @immoberry:  ,NaN,0,0,NaN
silentloudly,2019-11-04 21:13:13,RT @SelGomezCharts: Canada Hot 100: #1 (+14) Lose You To Love Me (Week 2 | Peak 1) - @selenagomez,NaN,0,0,NaN
ahkenaton16,2019-11-04 21:13:13,RT @Wale: ! ,NaN,0,0,NaN
PicnicOnJupiter,2019-11-04 21:13:13,RT @EvanstonDems: Join us Tuesday at Northwestern University for a night of action. Jeff Sessions will be visiting the campus and we must m ,NaN,0,0,NaN
SMuehlschMD,2019-11-04 21:13:13,RT @Menon_Cambridge: Wow! Talk about an enlightened society! ,"Massachusetts, USA",0,0,NaN
RobDionne2112,2019-11-04 21:13:14,"RT @TrueNorthCentre: Despite the fact that dozens of ISIS members are currently roaming freely within our country, very few of them have be ","Halifax, Nova Scotia",0,0,NaN
PKUGerald,2019-11-04 21:13:14,"  (@ Walker Building - @penn_state in University Park, PA) ",Beijing,0,0,NaN
__mloclam,2019-11-04 21:13:14,RT @gottalovetrey: MY FAM IS MISSING FROM THE ATLANTA AREA. SHE S A STUDENT A CLARK ATLANTA UNIVERSITY!RETWEET AND SHARE PLEASE ! ,"College Park, GA",0,0,NaN
moth4thestar,2019-11-04 21:13:15,"Got my usual one question right watching University Challenge tonight, about Murder in Samarkand by @CraigMurrayOrg",Cambridge,0,0,NaN
commyeonism,2019-11-04 21:13:15,RT @its_hme: BRO WHAT THE FVCK SOMEONE PUT UP POSTERS AROUND MY UNI CAMPUS ABOUT WONHO FKCKGIVIFKDIV UNIVERSITY MBB WHERE YALL AT I WANNA B ,NaN,0,0,NaN
JerseyGoods,2019-11-04 21:13:16,RT @1776Stonewall: The climate change morons have officially dropped the Polar Bear as their mascot since it was discovered that they are t ,"Yo ... New Jersey, duh!",0,0,NaN
PREEMINETAE,2019-11-04 21:13:16,"RT @sugamonday: hate tweets like this. success is relative. your success could be going to university, getting your own place, getting a jo ",KTH1,0,0,NaN
OlaoluwasubomiO,2019-11-04 21:13:16,RT @AsiwajuLerry: Since Rema is bigger than Olamide...;;Fireboy is Bigger than Davido;;Mayorkun is bigger than Don Jazzy;;Crayon is Bigger ,"Toronto, Ontario",0,0,NaN
DecaturDane,2019-11-04 21:13:16,Of course,Around,0,0,NaN
eszmosims,2019-11-04 21:13:16,RT @SimsVIP: TWITTER GIVEAWAY;;Follow &amp; RT for a chance to win one of *FIVE* #TheSims4 Discover University codes! There will be 5 differe ,Sylvan Glade,0,0,NaN
Lelee702,2019-11-04 21:13:16,University of Illinois has an awesome facility. The coaching staff was great  They took time out of their busy sch  ,"St. Louis,Missouri",0,0,NaN
SimsButterfly,2019-11-04 21:13:18,RT @DeeSimsYT: Omg FINALLY LAWDDD I CAN TELL YALL!!! I m at Sims Camp for Discover University!!! I m so excited!!! DeeSquadt we made it  ,United states,0,0,NaN
NarcityCanada,2019-11-04 21:13:18,May-No ;  #canada #canadian #news,Canada,0,0,NaN
Silenteyez143,2019-11-04 21:13:18,RT @LetKashmirSpeak: Protestors in Canada raise voice for Kashmiri human rights crisis;;#LetKashmirSpeak #SaveKashmiriWomen #StandWithKashm , ,0,0,NaN
SurNubs,2019-11-04 21:13:19,@SVND3RS @iamkalemc @MasaokaTaro yeah bro i always thought to myself i wonder what happens in every ones life depre  ,NaN,0,0,1191461772324003841
LynseyMerch,2019-11-04 21:13:19,RT @tobias_hunt01: A question for my university project. Is professional sport losing the battle against racism?,"Porthcawl, Wales",0,0,NaN
StevenEllisTHN,2019-11-04 21:13:19,My latest.,"Oakville, Ontario",0,0,NaN
Frazzling,2019-11-04 21:13:19,RT @DoctorJohnson11: Indexation - a thing Albertans understand even when their premier hopes they don t! #ableg #yyc ,Treaty 6 Territory,0,0,NaN
GES_Canada,2019-11-04 21:13:19,"With more than 75,000 square feet of space and over 175 exhibitors, last week's #WMS2019 was the place to be for th  ",Canada,0,0,NaN
forgetyoutwice,2019-11-04 21:13:20,I just entered #TheSims4 #DiscoverUniversity giveaway by @Pixelade  #PixeladeGiveaway,twiceland / spain / vzla,0,0,NaN
nflying_aze,2019-11-04 21:13:21,[03.11.19];N.Flying Konkuk University fansign ;;cr. channel_712;#  #  @NFlyingofficial ;#NFlying #ChaHun #  ,NaN,0,0,NaN
BirdyRoberta,2019-11-04 21:13:21,RT @JaymeKnyx: We have bigger fish to fry in Canada then a debate over daylight savings time!;,"Calgary, Alberta",0,0,NaN
kwteaparty,2019-11-04 21:13:21,"RT @MattWalshBlog: At my Cal State LA talk tomorrow, I plan to debunk the Left's arguments on life, gender, and marriage, all in under 30 m ","Kingwood, Texas",0,0,NaN
ThammuzB,2019-11-04 21:13:21,RT @Emily_Leedham_: Maufacturing &amp; installing new water pipes across Canada - starting with Indigenous communities. Sounds like some #Green ,#yyc,0,0,NaN
acllady,2019-11-04 21:13:21,RT @DrJacobsRad: Alberta is literally Canada's Golden Goose. ;;Trudeau needs to catch up on his Brothers Grimm fairy tales before it's too ,"Toronto, Ontario",0,0,NaN
papillon4444,2019-11-04 21:13:21,"RT @LoriSigurdson: Hurting those who are the most vulnerable is, frankly, disgusting. Shame on this government! ;;","Toronto, Ontario, Canada",0,0,NaN
forsyth_barb,2019-11-04 21:13:21,"RT @SteveCSilva: In 1973, a woman from #Saskatchewan found several fossils while hiking in #Whitehorse. Decades later, they were examined i ","Saskatchewan, Canada",0,0,NaN
agentbabas,2019-11-04 21:13:22,"RT @DPRK_News: Gravy sodden ""Canada Burger"" was notable failure for McDonalds.",NaN,0,0,NaN
girlfreddy,2019-11-04 21:13:22,J.J. is a myopic asshat who just likes to poke the bear.,"Manitoba, Canada",0,0,NaN
Badsmoke23,2019-11-04 21:13:22,"RT @VeteransENG_CA: On November 11, I remember Canada s Veterans by: ;#CanadaRemembers","Saskatoon, Sask",0,0,NaN
i_purple_sleep,2019-11-04 21:13:22,"RT @sugamonday: hate tweets like this. success is relative. your success could be going to university, getting your own place, getting a jo ",NaN,0,0,NaN
hoosercharles58,2019-11-04 21:13:23,Oh Dear...more...,NaN,0,0,NaN
RangerP31,2019-11-04 21:13:23,"RT @HarjitSajjan: No child in #Vancouver should go to school hungry. This Thursday, November 7th, the @IAFF18 will be selling umbrellas at ","Edmonton, Alberta",0,0,NaN
Darcyleehoover,2019-11-04 21:13:23,RT @JesseBrown: This is indeed odd. ;;You'd think a story about unsafe levels of lead found in the tap water of 11 cities across the countr ,NaN,0,0,NaN
IAmPat61204643,2019-11-04 21:13:23,"RT @TheGunBlog: Canada's firearm industry is in crisis.;;We can blame the Liberal Party's latest plans for mass ""gun bans""   confiscation a ",Southern Alberta,0,0,NaN
muhdasim_,2019-11-04 21:13:23,RT @ani5_a: University really fucks with your mental health. Check on your friends. Some are really going through it and have no one to tal ,Dubai,0,0,NaN
HNPSWA4,2019-11-04 21:13:24,@LSUfootball @AlabamaFTBL KNEEL/protest the corruption which knows nothing of the SEC  a NY con man pimping you out  ,Kandahar-Agadez-Tripoli-US/ATL,0,0,NaN
LwangaMundo,2019-11-04 21:13:24,"RT @JamesMelville: Denmark pays its students $1,000 a month to go to university and charge no tuition fees. Students are seen as an investm ","Kampala,Uganda",0,0,NaN
likepeterlorre,2019-11-04 21:13:24,RT @compartycanada: Keep it off. Canada is a blight on the international community: passing off its imperialist scheming as humanitarian ai ,"Calgary, Alberta",0,0,NaN
